>
-81.657248	45.883854
-81.657248	45.877987
-81.656075	45.872413
-81.656075	45.866546
-81.655781	45.860972
-81.661942	45.857745
-81.665756	45.855105
-81.666929	45.848064
-81.668102	45.841904
-81.670743	45.836037
-81.67485	45.83017
-81.678956	45.82665
-81.684237	45.823423
-81.689224	45.819902
-81.694504	45.816676
-81.698611	45.812275
-81.703012	45.808168
-81.707705	45.803475
-81.707118	45.798194
-81.698905	45.796141
-81.690397	45.795554
-81.68277	45.796434
-81.674263	45.795847
-81.665169	45.794967
-81.657248	45.794967
-81.649034	45.795261
-81.64082	45.796141
-81.634073	45.797314
-81.627033	45.798194
-81.620286	45.799661
-81.614419	45.802595
-81.608551	45.804941
-81.601804	45.806701
-81.595644	45.808462
-81.58831	45.805821
-81.587137	45.799954
-81.587723	45.794674
-81.58919	45.78822
-81.59007	45.782353
-81.591244	45.776193
-81.593297	45.769445
-81.595644	45.762698
-81.599457	45.756831
-81.601804	45.751551
-81.606791	45.746857
-81.610018	45.742457
-81.614419	45.73835
-81.618819	45.734243
-81.623219	45.729843
-81.628206	45.726322
-81.634073	45.723976
-81.63994	45.721335
-81.646687	45.719575
-81.652555	45.716935
-81.658422	45.713708
-81.662235	45.709308
-81.659302	45.704614
-81.653728	45.701681
-81.650794	45.696987
-81.654315	45.692
-81.659302	45.687306
-81.663409	45.683493
-81.668396	45.679972
-81.674556	45.677626
-81.678076	45.672639
-81.682477	45.668238
-81.686584	45.664131
-81.692157	45.660024
-81.695678	45.655624
-81.700078	45.651517
-81.703598	45.64653
-81.707999	45.64213
-81.711812	45.636263
-81.714452	45.630982
-81.717973	45.625995
-81.721786	45.621008
-81.720613	45.616021
-81.716799	45.611034
-81.719439	45.606047
-81.727653	45.605754
-81.734987	45.604874
-81.742614	45.603407
-81.748188	45.601353
-81.754055	45.598126
-81.758456	45.594606
-81.764029	45.589913
-81.767256	45.586099
-81.771363	45.581992
-81.775177	45.577005
-81.77899	45.572018
-81.782511	45.566738
-81.786031	45.561164
-81.789844	45.556177
-81.793365	45.55119
-81.797178	45.545909
-81.801285	45.542389
-81.806272	45.538869
-81.811259	45.535642
-81.81742	45.533002
-81.823287	45.530362
-81.828861	45.527721
-81.835608	45.526255
-81.842062	45.524201
-81.848515	45.522441
-81.855262	45.520974
-81.863476	45.520681
-81.872864	45.522148
-81.882251	45.523614
-81.889585	45.526255
-81.896625	45.528601
-81.903959	45.531535
-81.91012	45.534469
-81.915693	45.537402
-81.920387	45.541802
-81.922147	45.546203
-81.922441	45.551776
-81.923614	45.557057
-81.926254	45.561751
-81.930948	45.564977
-81.935935	45.568498
-81.941802	45.571725
-81.944736	45.565858
-81.947376	45.55999
-81.951189	45.555003
-81.95647	45.551776
-81.96439	45.551483
-81.973191	45.552363
-81.982872	45.553537
-81.990792	45.55559
-81.994606	45.559697
-81.991086	45.564684
-81.986099	45.567911
-81.979938	45.571431
-81.974951	45.574071
-81.968791	45.577592
-81.962924	45.579939
-81.95823	45.582872
-81.952949	45.586099
-81.947376	45.589033
-81.941802	45.591379
-81.936522	45.594606
-81.930655	45.598126
-81.924494	45.600473
-81.91892	45.602527
-81.912173	45.60458
-81.905133	45.605167
-81.902493	45.600473
-81.906306	45.5949
-81.90924	45.589619
-81.91188	45.583752
-81.91188	45.578472
-81.904546	45.575832
-81.898092	45.577592
-81.892812	45.580819
-81.889292	45.586686
-81.886358	45.591673
-81.883718	45.597833
-81.879024	45.602527
-81.875504	45.606927
-81.870224	45.610154
-81.864943	45.614554
-81.859956	45.617781
-81.855262	45.620421
-81.849102	45.623942
-81.844115	45.626582
-81.837368	45.628929
-81.831794	45.630689
-81.82534	45.632742
-81.818593	45.634502
-81.811553	45.636849
-81.807446	45.640663
-81.804806	45.64653
-81.802459	45.652984
-81.798352	45.657091
-81.793951	45.661491
-81.787791	45.664718
-81.782217	45.666771
-81.77635	45.669118
-81.76931	45.671758
-81.763149	45.673225
-81.756695	45.674399
-81.750535	45.677919
-81.748481	45.683786
-81.749655	45.688773
-81.752588	45.693467
-81.755815	45.698454
-81.761096	45.701094
-81.769603	45.701974
-81.77635	45.700214
-81.783391	45.697867
-81.788964	45.695814
-81.794831	45.693467
-81.801285	45.691413
-81.807739	45.688773
-81.814486	45.688186
-81.822407	45.687893
